10:00|ten o’clock|Billy is ready to go early the next morning, but Bucky asks him to wait until ten o’clock because he has an errand to run. While he does it, Billy visits the summerhouse one final time. He takes the picture of the hedge animals off the wall and carries it to the end of the path. He looks out over the gorge for a minute or two, across to the place where the reputedly haunted hotel once stood.|隔天一大早，比利已準備好出發，但巴基要他等到十點，因為他有事要辦。在此期間，比利最後一次拜訪了夏屋。他把樹籬動物的畫從牆上取下，帶到小徑盡頭。他望著峽谷，朝向那座據說鬧鬼的旅館曾經所在的位置，看了一兩分鐘。|Billy Summers|Stephen King|unknown
10:00|10 o’clock|That first day was a madhouse, all right. I ran the Carolina Spin with Lane until 10 o’clock, then alone for the next ninety minutes while he rushed around the park putting out opening day fires.|那第一天真是混亂。我和萊恩一起跑「卡羅萊納旋轉」直到十點，之後他忙著處理開園第一天的各種突發狀況，我則獨自又工作了九十分鐘。|Joyland|Stephen King|unknown
10:00|ten|At around ten every morning, my wife and I would take a cooler down to the beach. We’d lather up with sunblock, then sprawl out on mats on the sand. I’d listen to the Stones or Marvin Gaye on a Walkman, while my wife plowed through a paperback of Gone With the Wind. She claimed that she’d learned a lot about life from that book. I’d never read it, so I had no idea what she meant.|大約每天早上十點，我和妻子會帶著一個冰桶到海灘。我們會塗滿防曬乳，然後躺在沙地上的墊子上。我會用隨身聽聽滾石樂團或馬文·蓋伊的音樂，而妻子則埋頭讀一本《亂世佳人》的平裝書。她說她從那本書中學到了很多人生道理。我從沒讀過，所以不知道她的意思。 |Blind Willow, Sleeping Woman|Haruki Murakami|unknown
10:00|ten|“My mother in law’s not a bad person. I don’t have any negative feelings toward her. It’s just that she’s the nervous type, and has always relied too much on other people. Do you understand the situation?”<br>“I think so,” I said.<br>She crossed her legs, waiting for me to write something new on my pad. But I didn’t write anything down.<br>“She called us at ten one Sunday morning. Two Sundays—ten days—ago.”<br>At ten I turned off the TV, went back to my room, and went to sleep.|「我岳母不是壞人。我對她沒有負面情緒。只是她比較神經質，而且一直過度依賴別人。你明白這種情況嗎？」<br>「我想我明白，」我說。<br>她交叉雙腿，等我在筆記本上寫下新的內容。但我什麼都沒有寫。<br>「她在某個星期天早上十點打電話給我們。兩個星期天前——十天前。」<br>到了十點，我關掉電視，回到房間睡覺。|Blind Willow, Sleeping Woman|Haruki Murakami|unknown
10:00|ten o’clock|She spent that night in Junpei’s room. They drank wine—a gift from the restaurant—had sex, and went to sleep. When Junpei woke at ten o’clock the next morning, she was gone, leaving only an indentation like a missing memory in the pillow next to his, and a note: “I have to go to work. Get in touch with me if you like.” She included her cell phone number.|她那晚在純平的房間過夜。他們喝了酒——餐廳送的禮物——發生了關係，然後入睡。當純平隔天早上十點醒來時，她已經離開，只留下枕頭上一個像缺失記憶般的凹痕，以及一張紙條：「我得去上班了。如果你願意，可以聯絡我。」她留下了手機號碼。|Blind Willow, Sleeping Woman|Haruki Murakami|nsfw
10:00|ten o’clock|A new life opening up for me at the Villa Borghese. Only ten o’clock and we have already had breakfast and been out for a walk.|一段新生活在博爾蓋塞別墅為我展開。才十點，我們已經吃過早餐並外出散步。|Tropic of Cancer|Henry Miller|unknown
10:00|ten o’clock|Anyway, when he looked at his watch again it was ten o’clock. At ten o’clock she was lying on the divan with her boobies in her hands. That’s the way he gives it to me—in driblets.|總之，當他再次看手錶時，已經是十點了。十點時，她躺在長沙發上，雙手托著自己的胸部。他就是這樣一點一滴地告訴我這些事。|Tropic of Cancer|Henry Miller|nsfw
10:00|ten o’clock|The heat had started in the small hours of the morning, swiftly building up. Around ten o’clock, it had fully erupted into being, just after Turks and Greeks on each side of the Green Line had finished their morning coffees.|炎熱從凌晨開始，迅速升高。到了大約十點，氣溫已完全爆發，就在綠線兩側的土耳其人與希臘人喝完早咖啡之後。|The Island of Missing Trees|Elif Shafak|unknown
10:00|ten o’clock|By ten o’clock she was ravenous. She cooked herself a huge brunch and ate every bite. Then she took her movie back to Blockbuster and asked if they had 𝘒𝘪𝘴𝘴 𝘰𝘧 𝘋𝘦𝘢𝘵𝘩. They didn’t, but after ten minutes of browsing, she settled on a substitute called 𝘓𝘢𝘴𝘵 𝘏𝘰𝘶𝘴𝘦 𝘰𝘯 𝘵𝘩𝘦 𝘓𝘦𝘧𝘵.|到十點時，她已經餓壞了。她為自己做了一頓豐盛的早午餐並全部吃光。然後她把影片還回百視達，問是否有《死亡之吻》。沒有，但在瀏覽十分鐘後，她選了一部替代品《左邊最後的房子》。|Full Dark, No Stars|Stephen King|unknown
10:00|Ten o’clock|Ten o’clock the mail comes up. Sometimes you get the torn envelope.|十點郵件會送上來。有時你會收到被撕開的信封。|One Flew Over the Cuckoo’s Nest|Ken Kesey|unknown
10:00|ten o’clock in the morning|Frodo woke and found himself lying in bed. <br>Where am I, and what is the time? he said aloud to the ceiling.<br>In the House of Elrond, and it is ten o’clock in the morning, said Gandalf. It is the morning of October the twenty-fourth, if you want to know.|佛羅多醒來，發現自己躺在床上。<br>「我在哪裡？現在幾點？」他對著天花板說。<br>「在愛隆之家，現在是早上十點，」甘道夫說。「如果你想知道，今天是10月24日的早晨。」|The Fellowship of the Ring|J.R.R. Tolkien|unknown
10:00|ten in the morning|They brought him back to the ward about ten in the morning—Fulla piss an’ vinegar, buddies; they checked my plugs and cleaned my points, and I got a glow on like a Model T spark coil. Ever use one of those coils around Halloween time? 𝘡𝘢𝘮! Good clean fun.|他們大約在早上十點把他帶回病房——活力十足，朋友們；他們檢查了我的插頭、清理了接點，我像T型車的點火線圈一樣閃閃發亮。你有在萬聖節用過那種線圈嗎？𝘡𝘢𝘮！乾淨俐落又好玩。|One Flew Over the Cuckoo’s Nest|Ken Kesey|nsfw
10:00|ten o’clock|Hours of sitting and watching, and all she had to report back to the hungry beaks of Ballinacroagh’s ten o’clock parishioners was a sinful Benny Corcoran and a bunch of dirty tinkers. It was simply not good enough for a week’s work.|她坐著觀察了好幾個小時，但回去向巴利納克羅十點教區的好奇人群報告的，只有一個墮落的班尼·科克倫和一群骯髒的流浪漢。對一週的工作來說，這實在不夠。|Pomegranate Soup|Marsha Mehran|unknown
10:00|ten in the morning|It was ten in the morning, and Lars was just about to make the drive to the old butcher shop to acquire the key ingredient for the surprise when Amy Jo and Wojtek Dragelski’s Mazda 626 pulled into a guest parking space outside.|早上十點，拉斯正準備開車前往舊肉舖，取得那個驚喜的關鍵材料，這時艾米·喬與沃伊泰克·德拉格爾斯基的馬自達626停在外面的訪客停車位。|Kitchens of the Great Midwest|J. Ryan Stradal|unknown
10:00|ten o’clock|They were to call for her at her house in the Taurida Gardens at ten o’clock, but it was already five minutes to ten, and the girls were not yet dressed.<br>Natásha was going to her first grand ball. She had got up at eight that morning and had been in a fever of excitement and activity all day.|她們原定十點在陶里達花園的家中接她，但現在已經差五分鐘十點，而女孩們還沒穿好衣服。<br>娜塔莎要參加她人生中的第一場盛大舞會。她當天早上八點起床，整天都處於興奮與忙碌之中。|War and Peace|Leo Tolstoy|unknown
10:00|ten o’clock|Meanwhile, the blood of the city’s saints had taken on a whole range of properties hitherto unknown to science. One lady’s was liquefying at precisely ten o’clock every Tuesday, while San Giovanni’s bubbled away obligingly whenever it heard Holy Scripture.|同時，城市聖人的血液展現出前所未見的各種性質。有一位女士的血每週二在十點整準時液化，而聖喬凡尼的血則在聽到聖經時會自動沸騰。|The Wedding Officer|Anthony Capella|unknown
10:00|ten o'clock|In assaying to put on his regimental coat and waistcoat, my uncle Toby found the same objection in his wig, so that went off too; So that with one thing and what with another, as always falls out when a man is in the most haste, 'twas ten o'clock, which was half an hour later than his usual time, before my uncle Toby sallied out.|當我叔叔托比試著穿上他的軍裝外套與背心時，他發現假髮也出了同樣的問題，所以也拿掉了；總之，當一個人越趕時間，事情就越容易出錯，最後已經是十點，比他平常出門的時間晚了半小時，他才出發。|Tristram Shandy|Laurence Sterne|unknown
10:00|an hour ago since it was nine|’Tis but an hour ago since it was nine, And after one hour more ‘twill be eleven.|「不過才一小時前是九點，再過一小時就會是十一點。」|As You Like It|William Shakespeare|unknown
10:00|ten|For some seconds the light went on becoming brighter and brighter, and she saw everything more and more clearly and the clock ticked louder and louder until there was a terrific explosion right in her ear. Orlando leapt as if she had been violently struck on the head. Ten times she was struck. In fact it was ten o'clock in the morning. It was the eleventh of October. It was 1928. It was the present moment.|幾秒鐘內，光線越來越亮，她看得越來越清楚，而時鐘的滴答聲越來越響，直到耳邊傳來一聲巨大的爆炸。奧蘭多猛然跳起，彷彿被重擊了十次。事實上，那是早上十點。是10月11日。是1928年。是此時此刻。|Orlando|Virginia Woolf|unknown
10:00|10:00|The trial was irretrievably over; everything that could be said had been said, but he had never doubted that he would lose. The written verdict was handed down at 10:00 on Friday morning, and all that remained was a summing up from the reporters waiting in the corridor outside the district court.|審判已無可挽回地結束；所有能說的都已經說了，但他從未懷疑自己會輸。書面判決於星期五早上10:00宣佈，剩下的只有在地方法院外走廊等待的記者進行總結報導。|The Girl With the Dragon Tattoo|Stieg Larsson|unknown
10:00|10 am|According to military records no US bombers or any other kind of aircraft were flying over that region at the time, that is around 10 am on November 7, 1944.|根據軍方紀錄，當時該地區上空沒有任何美國轟炸機或其他飛機活動，也就是1944年11月7日早上約10點。|Kafka on the Shore|Haruki Murakami|unknown
10:00|ten o'clock|At about ten o'clock in the morning the sun threw a bright dust-laden bar through one of the side windows, and in and out of the beam flies shot like rushing stars.|大約在早上十點，陽光從側窗投下一道明亮且帶著灰塵的光柱，蒼蠅在光束中進出，如流星般飛舞。|Of Mice And Men|John Steinbeck|unknown
10:00|ten o' clock|I went to bed and the next thing I knew I was awake again and it was getting on for ten o' clock in the morning. Ring, ring, said the telephone, ring, ring.|我上床睡覺，接著再醒來時已經快早上十點了。「鈴鈴，」電話響起，「鈴鈴。」|The Medusa Frequency|Russell Hoban|unknown
10:00|ten o'clock|If Wednesday should ever come! It did come, and exactly when it might be reasonably looked for. It came - it was fine - and Catherine trod on air. By ten o'clock, the chaise and four conveyed the two from the abbey; and, after an agreeable drive of almost twenty miles, they entered Woodston, a large and populous village, in a situation not unpleasant.|如果星期三真的會來！它確實來了，而且正如預期那樣準時。天氣很好，凱瑟琳輕快如踏在空氣中。到了十點，四匹馬的馬車把兩人從修道院接走；經過將近二十英里的愉快旅程後，他們進入伍德斯頓，一個規模大且人口眾多、環境宜人的村莊。|Northanger Abbey|Jane Austen|unknown
10:00|ten|King Richard: Well, but what's o'clock?<br/>Buckingham: Upon the stroke of ten.|理查國王：「現在幾點？」<br/>白金漢：「正好十點整。」|Richard III|William Shakespeare|unknown
10:00|10 o’clock|Monday 30 March 1668 Up betimes, and so to the office, there to do business till about 10 o’clock|1668年3月30日星期一 一早起床，前往辦公室處理公務直到大約十點|The Diary of Samuel Pepys|Samuel Pepys|unknown
10:00|10 o'clock|On July 25th, 8:30 a.m. the bitch Novaya dies whelping. At 10 o'clock she is lowered into her cool grave, at 7:30 that same evening we see our first floes and greet them wishing they were the last.|7月25日早上8:30，母犬諾瓦雅在分娩時死亡。10點時她被安葬於陰涼的墓地，同一天晚上7:30我們看到了第一批浮冰，並希望那是最後一批。|The Terrors of Ice and Darkness|Christoph Ransmayr|nsfw
10:00|Ten|The pundit sighed. Only a fool like me would leave his door open when a riot can occur at any moment, and only a fool like me would say yes to you, he said. What time? <br/> Just his head was sticking out of the partially opened door. The money from blessing the ice-cream factory must have dulled his desire for work, I thought. <br/> Ten.<br/>Ten-thirty. Without another word, he closed the door.|那位評論家嘆了口氣。「只有像我這樣的傻瓜才會在隨時可能發生暴動時還開著門，也只有像我這樣的傻瓜才會答應你。」他說。「幾點？」<br/>他只把頭探出半開的門外。祝福冰淇淋工廠賺來的錢似乎削弱了他工作的慾望，我心想。<br/>「十點。」<br/>「十點半。」他沒有再多說一句就關上了門。|An Obedient Father|Akhil Sharma|unknown
10:00|ten o' clock|The Saturday immediately preceding the examinations was a very busy day for Kennedy. At ten o' clock he was entering Willey's room; the latter had given him a key and left the room vacant by previous arrangement - in fact he had taken Olivia on another house hunting trip.|考試前的那個星期六對甘迺迪來說非常忙碌。十點整，他進入威利的房間；對方事先給了他鑰匙並讓房間空著——事實上他帶著奧莉維亞去看房子了。|The Greeks Have a Word for It|Barry Unsworth|unknown
10:00|ten in the morning|The summer holidays were near at hand when I made up my mind to break out of the weariness of school-life for one day at least. With Leo Dillon and a boy named Mahoney I planned a day's mitching. Each of us saved up sixpence. We were to meet at ten in the morning on the Canal Bridge.|暑假即將來臨時，我決定至少有一天要逃離學校生活的無聊。我和里歐·狄龍以及一個叫馬奧尼的男孩計畫逃學一天。我們各自存了六便士。我們約好早上十點在運河橋見面。|Dubliners|James Joyce|unknown
10:01|10:01|“Right, go ahead,” said the Director crisply. “Report to me as soon as they’re ready but leave the final briefing to the last possible moment, and, Matt, I want no helicopters until 10:01. I don’t want there to be a chance of a leak of any sort; it’s our one hope of catching the assassin.”|「好，開始吧，」主任乾脆地說。「他們準備好就立刻向我報告，但最後簡報要拖到最後一刻，而且，馬特，在10:01之前我不想看到任何直升機。我不希望有任何洩漏的可能；這是我們抓到刺客的唯一機會。」|Shall We Tell the President?|Jeffrey Archer|sfw
10:01|one minute past ten|He entered the lawyer’s glass domain at one minute past ten, sat down opposite his client and smiled, before placing his Gladstone bag on the floor next to his chair.|他在十點零一分走進律師的玻璃辦公室，坐在委託人對面，微笑著，然後把他的格萊德斯通公事包放在椅子旁的地上。|Next in Line|Jeffrey Archer|sfw
10:01|10:01 A.M.|10:01 A.M.<br>Goddamn cataclysmic devastation, pretty much.|10:01 A.M.<br>該死的災難性毀滅，差不多就是這樣。|Kitchens of the Great Midwest|J. Ryan Stradal|nsfw
10:01|10:01 A.M.|10:01 A.M.<br/>Dr. Abdoul Kirwani, ambassador of the Islamic Republic of Pakistan to the United States of America, sat rigidly facing the small desk in the Oval Office. When the call requesting a meeting had come from Johan Hansen's chief of staff the previous evening, he had hastily sent a secure telex to Islamabad to inquire if he needed any updating.<br/>He did. And it was a disaster.|10:01 A.M.<br/>巴基斯坦伊斯蘭共和國駐美大使阿卜杜勒·基爾瓦尼醫生僵硬地坐在橢圓形辦公室的小桌前。前一晚接到約翰·漢森幕僚長要求會面的電話後，他迅速向伊斯蘭堡發送加密電報詢問是否需要更新資訊。<br/>需要。而且是災難。|Project Cyclops|Thomas Hoover|sfw
10:01|about ten o'clock|At about ten o'clock in the morning the sun threw a bright dust-laden bar through one of the side windows, and in and out of the beam flies shot like rushing stars.'|大約在早上十點，陽光從側窗投下一道明亮且帶著灰塵的光柱，蒼蠅在光束中進出，如流星般飛舞。|Of Mice And Men|John Steinbeck|unknown
10:02|10:02|10:02, her eyes rested for a split second on every person who came in.|10:02，她的目光在每一個走進來的人身上短暫停留。|The Sins of the Father|Jeffrey Archer|sfw
10:02|two minutes after ten|It was two minutes after ten; she was not satisfied with her clothes, her face, her apartment. She heated the coffee again and sat down in the chair by the window. Can't do anything more now, she thought, no sense trying to improve anything the last minute.|現在是十點過兩分鐘；她對自己的衣服、臉、甚至公寓都不滿意。她重新加熱咖啡，坐在窗邊的椅子上。現在已經無法再做什麼了，她想，最後一刻再怎麼努力改善也沒有意義。|The Daemon Lover|Shirley Jackson|unknown
10:03|three minutes past [ten]|She passes the FBI Building at three minutes past [ten], she passes the Peace Monument at the northwest corner of the Capitol grounds at five minutes past.|她在十點過三分鐘經過FBI大樓，在十點過五分鐘經過國會大廈西北角的和平紀念碑。|Shall We Tell the President?|Jeffrey Archer|sfw
10:03|10.03|It's 10.03 according to his watch, and he is travelling down through the Scottish highlands to Inverness, tired and ever-so-slightly anxious in case he falls asleep between now and when the train reaches the station, and misses his cue to say to Alice, Drew and Aleesha: 'OK, this is Inverness, let's move it.'|根據他的手錶，現在是10:03，他正穿越蘇格蘭高地前往因弗內斯，疲憊不堪，還帶著一點點焦慮，擔心在火車抵達車站之前睡著，錯過提醒愛麗絲、德魯和阿莉莎說「好，這裡是因弗內斯，我們該下車了」的時機。 |“Vanilla-Bright like Eminem” from The Farenheit Twins|Michel Faber|unknown
10:03|10.03|The date was the 14th of May and the clock on his desk said the time was twenty three minutes past ten, so he tapped in the numbers 10.23. At least, that's what he meant to do. In fact he typed in the numbers 10.03.|日期是5月14日，他桌上的時鐘顯示時間是十點二十三分，所以他輸入了10.23。至少，他是這麼打算的。實際上他輸入的是10.03。|Ctrl-Z|Andrew Norriss|unknown
10:04|10:04|On Saturday. November 12. 1955, the Hill Valley Courthouses clock tower was struck by lightning, which poured 1.21 gigawatts of energy into the structure. Time stood still at 10:04 on the clocks face from that day on.|1955年11月12日星期六，山谷鎮法院的鐘樓被雷擊中，將1.21吉瓦的能量灌入建築中。從那天起，時鐘永遠停在10:04。|Back to the Future: Race Through Time|Marc Sumerak|unknown
10:05|five minutes past|She passes the FBI Building at three minutes past [ten], she passes the Peace Monument at the northwest corner of the Capitol grounds at five minutes past.|她在十點過三分經過FBI大樓，在十點過五分經過國會大廈西北角的和平紀念碑。|Shall We Tell the President?|Jeffrey Archer|sfw
10:05|10:05|GUY KNOCKED ON George’s door, but there was no reply. He checked his watch: 10:05. George couldn’t be in hall having breakfast, because they finished serving at nine on a Sunday, and he surely wouldn’t have gone to the Freshers’ Fair without him.|蓋敲了敲喬治的門，但沒有回應。他看了看手錶：10:05。喬治不可能在大廳吃早餐，因為星期天九點就停止供應，而且他也不可能不等他就自己去新生博覽會。|Paths of Glory|Jeffrey Archer|sfw
10:05|five past ten|We both watch as a pair of swans sail regally under the little bridge. Then I glance at my watch. It's already five past ten. “We should get going,” I say with a little start. Your mother will be waiting.”<br/>“There's no rush,” Nathaniel calls as I hasten down the other side of the bridge. “We've got all day.” He lopes down the bridge. “It's OK. You can slow down.” I try to match his relaxed pace. But I'm not used to this easy rhythm. I'm used to striding along crowded pavements, fighting my way, pushing and elbowing.|我們一起看著一對天鵝優雅地滑過小橋下方。然後我看了看手錶。已經十點過五分了。「我們該走了，」我有些驚訝地說。「你媽媽會等著的。」<br/>「不用急，」納撒尼爾在我匆忙走下橋的另一側時喊道。「我們有一整天。」他輕快地走下橋。「沒關係，你可以慢一點。」我試著配合他悠閒的步伐，但我不習慣這種節奏。我習慣在人群擁擠的人行道上大步前進，奮力擠過去，用手肘開路。|The Undomestic Goddess|Sophie Kinsella|unknown
10:06|10:06|“All right, Matt, let’s assume that the point of maximum risk is the Capitol itself, at 10:06, right on the steps—what then?”|「好吧，馬特，假設風險最高的地點就是國會大廈本身，在10:06，就在台階上——那接下來呢？」|Shall We Tell the President?|Jeffrey Archer|sfw
10:06|six minutes past [ten]|She gets out of her car at the east front of the Capitol at six minutes past [ten].|她在十點過六分時從車上下來，停在國會大廈東側入口。|Shall We Tell the President?|Jeffrey Archer|sfw
10:06|10:06 a.m.|You have fifteen minutes, he said. Then the connection went dead. Wednesday, 10:06 a.m.|「你有十五分鐘，」他說。然後通話中斷。星期三，早上10:06。|Gone|Lisa Gardner|sfw
10:07|10:07|“Follow the diversion sign,” he said, without even looking at her.<br/>She glanced at the clock on her dashboard. It was 10:07.|「照改道標誌走，」他甚至沒有看她一眼地說。<br/>她瞥了一眼儀表板上的時鐘。是10:07。|Honor Among Thieves|Jeffrey Archer|sfw
10:07|seven minutes past ten|“It must have been about seven minutes past ten. I remember because I checked my watch when that coach left.”<br/>“The coach?” said Romanov.<br/>“Yes, the one that was being loaded up with musical instruments. It left about …”|「應該是十點過七分。我記得因為那輛巴士離開時我看了手錶。」<br/>「巴士？」羅曼諾夫說。<br/>「對，就是那輛正在裝載樂器的車。它大概在……」|A Matter of Honor|Jeffrey Archer|sfw
10:07|10:07 GMT|10:07 GMT<br/>Once they had settled in Superintendent Wall's office, the three police officers checked and double-checked every detail of Operation Blue Period.|10:07 GMT<br/>當他們在沃爾警司的辦公室坐定後，三名警官反覆檢查「藍色時期行動」的每個細節。|Nothing Ventured|Jeffrey Archer|sfw
10:07|10:07 a.m.|10:07 a.m. Access letter only, about nonpayment of minimum payment. Try to remember what was looking for. Restart quest for handbag.|10:07 a.m. 只收到一封關於未支付最低還款額的信件。試著回想自己原本在找什麼。重新開始找手提包。|Bridget Jones's Diary|Helen Fielding|sfw
10:07|10.07 am|10.07 am: In a meeting with Rod, Momo and Guy. We are rehearsing the final for the third time, with Rod and Guy taking the parts of the clients, when Rod's secretary, Lorraine, bursts in.|10.07 am：與羅德、莫莫與蓋開會。我們正在第三次彩排最終呈現，由羅德與蓋扮演客戶角色，此時羅德的秘書洛琳突然衝了進來。|I Don't Know How She Does It|Allison Pearson|unknown
10:08|eight minutes past ten|Chief Superintendent Adam Dalgliesh turned from his inspection of the dead girl's clothes, his six feet two inches uncomfortably trapped between the foot of the bed and the wardrobe door. He looked at his watch. It was eight minutes past ten.|總警司亞當·達格利什從檢查死去女孩衣物的工作中轉過身來，他一米九的身高擠在床尾與衣櫃之間顯得很不自在。他看了看手錶。現在是十點過八分。|Shroud for a Nightingale|P.D. James|sfw
10:08|Ten eight|My watch is always a little fast, I said. What time do you make it now?<br/>Ten eight.<br/>Ten eighteen by mine. You see.|「我的手錶總是快一點，」我說。「你現在看是幾點？」<br/>「十點零八分。」<br/>「我的顯示十點十八分。你看吧。」|The Quiet American|Graham Greene|unknown
10:09|10:09|He followed the squeals down a hallway. A wall clock read 8:09-10:09 Dallas time.|他沿著尖叫聲走過走廊。牆上的時鐘顯示8:09-10:09（達拉斯時間）。|American Tabloid|James Ellroy|unknown
10:10|ten minutes past ten|At ten minutes past ten the next morning, William received another call from his now agitated broker. Another million dollars' worth of Interstate stock had been placed on the market at the opening bell.|隔天早上十點十分，威廉接到他那位焦躁不安的經紀人打來的電話。開盤時，又有價值一百萬美元的州際股票被拋售到市場上。|Kane & Abel|Jeffrey Archer|sfw
10:10|10:10|At 10:10, two white-coated orderlies wheeled a tall, well-built man in a chair out through the swing doors and, seeing the car parked in the dean’s space, guided him towards it. The driver jumped out and quickly opened the back door. Poor man, he thought, his head all covered in bandages and only a small crack left for his lips and nostrils. He wondered if it had been burns.|在10:10，兩名穿白袍的護理員推著一名高大健壯的男子坐在椅子上穿過擺動門走出來，看到車停在院長專用車位後，便把他引導過去。司機跳下車，迅速打開後門。可憐的人，他想，整個頭都被繃帶包住，只留下嘴唇與鼻孔的一條縫。他懷疑是否是燒傷。|Honor Among Thieves|Jeffrey Archer|sfw
10:10|10:10 A.M.|10:10 A.M.<br>To Braque, the Humanities dorm was like an icicle up the glory hole. She’d put it down as her fifth choice of five. Only after getting to school did she learn that anyone who’d put it down as 𝘢𝘯𝘺 choice got stuck there.|10:10 A.M.<br>對布拉克而言，人文學院宿舍就像卡在榮耀洞口的一根冰柱。她原本把它排在五個志願中的第五名。直到入學後她才知道，只要把它列為任何一個志願，就會被分配到那裡。|Kitchens of the Great Midwest|J. Ryan Stradal|nsfw
10:10|10:10|10:10 Shot is fired.|10:10 槍聲響起。|The Hollow Man|John Dickson Carr|unknown
10:10|ten minutes past 10|Saturday morning was bright and sunny, and at ten minutes past 10 Donald arrived at the Embankment entrance of Charing Cross Underground Station, carrying a small suitcase full of clothes suitable for outdoor sports and pastimes.|星期六早晨陽光明媚，在十點過十分時，唐納德抵達查令十字地鐵站河岸入口，手裡提著一只裝滿戶外運動衣物的小行李箱。|England, Their England|A.G. Macdonell|unknown
10:10|Ten minutes later|At about ten o’clock the first tiny snowflakes came loitering down and settled on Jill’s arm. Ten minutes later they were falling quite thickly. In twenty minutes the ground was noticeably white.|大約在十點時，第一片細小的雪花飄落，落在吉兒的手臂上。十分鐘後，雪下得相當密集。二十分鐘後，地面已經明顯變白。|The Silver Chair|C.S. Lewis|unknown
10:11|10:11|“Fine,” said Florentyna Kane and looked at her watch. It was 10:11. The digits changed—and were replaced by the rate of her heartbeat—72; normal, she thought.|「很好，」佛羅倫提娜·凱恩說，並看了看手錶。現在是10:11。數字變動——隨之而來的是她的心跳頻率——72；正常，她想。|Shall We Tell the President?|Jeffrey Archer|sfw
10:11|10:11|10:11, had he called her bluff?|10:11，他是否揭穿了她的虛張聲勢？|The Sins of the Father|Jeffrey Archer|sfw
10:11|eleven minutes past ten|It was a fine summer morning. The hands of the Dutch clock in the hall pointed to thirteen minutes past nine; those of the ormolu clock in the sitting-room to eleven minutes past ten; those of the carriage clock on the bookshelf to fourteen minutes to six.|那是一個美好的夏日早晨。大廳裡的荷蘭時鐘指向九點十三分；客廳裡的鎏金時鐘指向十點十一分；書架上的旅行時鐘則指向五點四十六分。|Three Men and a Maid|P.G. Wodehouse|unknown
10:12|10:12|This disappeared and the watch showed 10:12. The President rehearsed the opening line of her speech for the last time. She’d gone over the final draft with Edward that morning, and she was satisfied with it.|畫面消失後，手錶顯示10:12。總統最後一次排練她演講的開場白。她早上已經和愛德華檢視過最終稿，她對此感到滿意。|Shall We Tell the President?|Jeffrey Archer|sfw
10:12|10:12|George checked his watch: 10:12. Although their progress had been slower than he had anticipated, he still believed that if they could reach the summit by midday, they would have enough time to return to the North Col before sunset.|喬治看了看手錶：10:12。雖然他們的進度比預期慢，但他仍相信如果能在中午前登頂，就有足夠時間在日落前返回北坳。|Paths of Glory|Jeffrey Archer|sfw
10:12|Ten twelve|“I'll take the coffee tray out,” I suggest humbly. As I pick it up I glance again at my watch. Ten twelve. I wonder if they've started the meeting.|「我來把咖啡托盤拿出去，」我謙虛地說。當我拿起托盤時，又看了一眼手錶。十點十二分。我想他們是否已經開始會議。|The Undomestic Goddess|Sophie Kinsella|unknown
10:12|10:12 a.m.|He stood up once, early on, to lock his office door, and then he was reading the last page, and it was exactly 10:12 a.m., and the sun beating on his office windows was a different sun from the one he'd always known.|他曾經起身一次，在一開始時鎖上辦公室的門，然後繼續讀最後一頁，而那時正好是早上10:12，照在辦公室窗戶上的陽光似乎與他過去所認識的太陽不同。|Freedom|Jonathan Franzen|unknown
10:13|thirteen minutes past ten|By the bye, said the first, I was able this morning to telegraph the very words of the order to my cousin at seventeen minutes past ten.<br/>And I sent it to the Daily Telegraph at thirteen minutes past ten.<br/>Bravo, Mr. Blount!<br/>Very good, M. Jolivet.|「順便一提，」第一個人說，「我今天早上在十點十七分把命令的原文電報給我的表弟。」<br/>「而我在十點十三分把它發給《每日電訊報》。」<br/>「太棒了，布朗特先生！」<br/>「很好，喬利維先生。」|Michel Strogoff|Jules Verne|unknown
10:13|ten-thirteen|It's ten-thirteen, announced Clancy. In two more minutes-<br/>Post time, I said.|「現在是十點十三分，」克蘭西宣布。「再過兩分鐘——」<br/>「開賽時間，」我說。|The Anthem Sprinters|Ray Bradbury|unknown
10:14|10:14|10:14, would her next appointment have to be with Mr. Brett Elders?|10:14，她的下一個約會是否會是布雷特·艾爾德斯先生？|The Sins of the Father|Jeffrey Archer|sfw
10:14|Ten fourteen|Okay. Ten fourteen: Mrs. Narada reports that her cat has been attacked by a large dog. Now I send all the boys out looking, but they don't find anything until eleven. Then one of them calls in that a big dog has just bitten holes in the tires on his golf cart and run off.|「好吧，十點十四分：娜拉達太太通報她的貓被一隻大狗攻擊。我派所有人去找，但一直到十一點才有消息。然後其中一人回報，一隻大狗剛咬破他的高爾夫球車輪胎後逃走。」|Coyote Blue|Christopher Moore|unknown
10:15|a quarter past ten|Domino two had me standing sentinel in Mr. Meek’s room watching through the crack in the door. Due to his advanced state of decay, our loyal boiler room mascot wasn’t in on the great escape, but his room was opposite mine, and he understood “Shush!” At a quarter past ten Ernie went to Reception to announce my death to Nurse Noakes.|第二個多米諾任務讓我站在米克先生房間門縫旁監視。由於他腐敗的狀態已經相當嚴重，我們忠誠的鍋爐房吉祥物無法參與這次大逃亡，但他的房間就在我對面，而且他懂得「噓！」。在十點一刻時，厄尼去接待處宣布我已死亡給諾克斯護士。|Cloud Atlas|David Mitchell|unknown
